DATE,age,bmr,body_fat,date_join,e_calcium,e_calories,e_carbs,e_cholesterol,e_count,e_fiber,e_protein,e_sat_fat,e_sodium,e_sugar,e_unsat_fat,gender,height,m_active_time,m_calories,m_distance,m_inactive_time,m_lcat,m_lcit,m_steps,m_total_calories,m_workout_count,m_workout_time,n_asleep_time,n_awake,n_awake_time,n_awakenings,n_bedtime,n_count,n_deep,n_duration,n_light,n_quality,n_rem,o_count,o_mood,s_asleep_time,s_awake,s_awake_time,s_awakenings,s_bedtime,s_count,s_deep,s_duration,s_light,s_quality,s_rem,weight,date,tempmean,tempmax,tempmin,precip,snow,location
20131011,30.572602739726022,1934.54102069863,0.0,20131011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,7378.0,807.39600645,11853.0,25140.0,1864.0,5160.0,14252.0,2741.93702714863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4741.0,9207.0,26972.0,4.0,-6028.0,1.0,5940.0,23941.0,18001.0,66.0,0.0,86.1825,20131011,64,68,60,0.02,0.0,knyc-central park
20131012,30.575342465753426,1934.5225138493151,0.0,20131012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,6405.0,701.057002485,10514.0,24660.0,3374.0,10320.0,12558.0,2635.579516334315,0.0,0.0,52439.0,2717.0,63763.0,2.0,52063.0,1.0,4440.0,9480.0,5040.0,27.0,0.0,0.0,0.0,-1921.0,3511.0,12389.0,1.0,-3511.0,1.0,4860.0,13860.0,9000.0,42.0,0.0,86.1825,20131012,66,72,60,0.0,0.0,knyc-central park
20131013,30.578082191780826,1934.504007,0.0,20131013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,898.0,80.9630006552,1322.0,31020.0,155.0,7140.0,1686.0,2015.4670076552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61739.0,6323.0,72128.0,1.0,60728.0,1.0,2880.0,5609.0,2729.0,15.0,0.0,86.1825,20131013,61,65,56,0.0,0.0,knyc-central park
20131014,30.58082191780822,1934.4855001506849,0.0,20131014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,810.0,71.70300027729999,1155.0,30960.0,117.0,7860.0,1491.0,2006.1885004279845,0.0,0.0,25560.0,3792.0,30369.0,2.0,25269.0,1.0,2260.0,4119.0,1859.0,11.0,0.0,0.0,0.0,2759.0,5175.0,25092.0,2.0,792.0,1.0,6619.0,19301.0,12682.0,57.0,0.0,86.1825,20131014,59,66,52,0.0,0.0,knyc-central park
20131015,30.583561643835612,1934.46699330137,0.0,20131015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,8537.0,978.6540093269999,14520.0,28020.0,2351.0,8940.0,16999.0,2913.1210026283698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3301.0,3561.0,23296.0,2.0,-5504.0,1.0,10381.0,25500.0,15119.0,81.0,0.0,86.1825,20131015,63,72,53,0.0,0.0,knyc-central park
20131016,30.586301369863016,1934.4484864520548,0.0,20131016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4597.0,468.379000351,7300.0,27840.0,980.0,9060.0,8861.0,2402.8274868030553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2221.0,8397.0,24894.0,3.0,-5106.0,1.0,8821.0,25089.0,16268.0,76.0,0.0,86.1825,20131016,62,67,56,0.0,0.0,knyc-central park
20131017,30.589041095890412,1934.4299796027399,0.0,20131017,10.0,105.0,26.95,0.0,1.0,3.1,1.29,0.132,1.0,14.43,0.124,0,1.778,5842.0,515.118002638,8511.0,27180.0,1058.0,6120.0,10917.0,2449.54798224074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,5980.0,32474.0,4.0,3674.0,1.0,8106.0,25326.0,17220.0,71.0,0.0,86.1825,20131017,67,73,61,0.02,0.0,knyc-central park
20131018,30.591780821917812,1934.4114727534247,0.0,20131018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,6183.0,503.09600488800004,8334.0,27060.0,1095.0,5640.0,11016.0,2437.507477641425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131018,62,68,55,0.0,0.0,knyc-central park
20131019,30.594520547945205,1934.3929659041096,0.0,20131019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,8136.0,833.181012034,12195.0,28800.0,2629.0,5340.0,15060.0,2767.5739779381097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,8084.0,31955.0,3.0,-1345.0,1.0,9480.0,27461.0,17981.0,78.0,0.0,86.1825,20131019,58,64,52,0.01,0.0,knyc-central park
20131020,30.5972602739726,1934.3744590547947,0.0,20131020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,6895.0,742.070011348,11235.0,25800.0,3606.0,6780.0,13441.0,2676.4444704027946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.0,2959.0,34061.0,2.0,4961.0,1.0,7560.0,27480.0,19920.0,74.0,0.0,86.1825,20131020,57,63,50,0.0,0.0,knyc-central park
20131021,30.6,1934.3559522054795,0.0,20131021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2772.0,238.65900147,3958.0,29640.0,490.0,16140.0,5101.0,2173.0149536754793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,8698.0,28438.0,5.0,-1562.0,1.0,6300.0,24124.0,17824.0,68.0,0.0,86.1825,20131021,58,66,50,0.0,0.0,knyc-central park
20131022,30.602739726027398,1934.3374453561646,0.0,20131022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3631.0,314.41000139700003,5234.0,27900.0,660.0,5940.0,6732.0,2248.7474467531642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.0,5635.0,27124.0,3.0,1324.0,1.0,5880.0,23341.0,17461.0,64.0,0.0,86.1825,20131022,59,67,51,0.0,0.0,knyc-central park
20131023,30.605479452054798,1934.3189385068488,0.0,20131023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3572.0,301.535001755,5158.0,28560.0,559.0,9180.0,6634.0,2235.8539402618494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.0,7297.0,30197.0,3.0,-403.0,1.0,8580.0,26346.0,17766.0,74.0,0.0,86.1825,20131023,50,55,45,0.0,0.0,knyc-central park
20131024,30.60821917808219,1934.3004316575345,0.0,20131024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5266.0,632.692998827,9389.0,29460.0,1317.0,6360.0,10826.0,2566.993430484534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,3587.0,30905.0,3.0,-1495.0,1.0,13200.0,28928.0,15728.0,94.0,0.0,86.1825,20131024,48,54,41,0.0,0.0,knyc-central park
20131025,30.610958904109587,1934.2819248082194,0.0,20131025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4078.0,340.520002872,5842.0,28680.0,997.0,10680.0,7516.0,2274.8019276802193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,7040.0,29583.0,1.0,-4617.0,1.0,6060.0,27997.0,21937.0,75.0,0.0,86.1825,20131025,47,53,40,0.0,0.0,knyc-central park
20131026,30.61369863013699,1934.263417958904,0.0,20131026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3571.0,301.74600191400003,4945.0,28140.0,964.0,8220.0,6451.0,2236.009419872904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131026,48,55,41,0.0,0.0,knyc-central park
20131027,30.616438356164387,1934.2449111095889,0.0,20131027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2047.0,161.820000052,2588.0,26100.0,530.0,5700.0,3496.0,2096.064911161589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.0,4328.0,30472.0,2.0,-428.0,1.0,4380.0,26580.0,22200.0,67.0,0.0,86.1825,20131027,52,58,46,0.0,0.0,knyc-central park
20131028,30.61917808219178,1934.226404260274,0.0,20131028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,7177.0,898.3510095477002,12865.0,30000.0,3566.0,7440.0,14698.0,2832.577413807974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1501.0,6887.0,22093.0,3.0,-3107.0,1.0,8581.0,21000.0,12419.0,64.0,0.0,86.1825,20131028,52,61,43,0.0,0.0,knyc-central park
20131029,30.621917808219177,1934.2078974109588,0.0,20131029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4002.0,344.26000239,5776.0,27780.0,459.0,6000.0,7428.0,2278.467899800959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.0,1817.0,29507.0,2.0,-1093.0,1.0,6295.0,28916.0,22621.0,78.0,0.0,86.1825,20131029,50,56,44,0.0,0.0,knyc-central park
20131030,30.624657534246573,1934.189390561644,0.0,20131030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4262.0,361.98200175169995,6071.0,29040.0,601.0,6420.0,7835.0,2296.1713923133443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-841.0,9412.0,20452.0,4.0,-2048.0,1.0,7320.0,18556.0,11236.0,58.0,0.0,86.1825,20131030,54,60,47,0.0,0.0,knyc-central park
20131101,30.63013698630137,1934.1523768630136,0.0,20131101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,12080.0,962.157007173,15901.0,22260.0,2020.0,2340.0,21185.0,2896.3093840360134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131101,65,70,59,0.13,0.0,knyc-central park
20131102,30.632876712328766,1934.1338700136987,0.0,20131102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,6802.0,527.123006165,8700.0,27240.0,1474.0,6600.0,11720.0,2461.2568761786993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131102,62,68,55,0.0,0.0,knyc-central park
20131103,30.63561643835617,1934.1153631643838,0.0,20131103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,160.0,13.822000086300001,219.0,32400.0,68.0,32400.0,288.0,1947.9373632506838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131103,46,55,37,0.0,0.0,knyc-central park
20131104,30.63835616438357,1934.0968563150684,0.0,20131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3592.0,298.687002301,5037.0,27360.0,687.0,6300.0,6550.0,2232.7838586160683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-900.0,2155.0,28095.0,2.0,-2205.0,1.0,5400.0,28490.0,23090.0,73.0,0.0,86.1825,20131104,41,46,35,0.0,0.0,knyc-central park
20131105,30.641095890410963,1934.0783494657533,0.0,20131105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5715.0,511.65500375637004,8517.0,19680.0,1357.0,2580.0,10779.0,2445.733353222124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3841.0,3086.0,28473.0,3.0,-4527.0,1.0,9542.0,30008.0,20466.0,87.0,0.0,86.1825,20131105,48,55,41,0.0,0.0,knyc-central park
20131106,30.64383561643836,1934.0598426164386,0.0,20131106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4118.0,334.59000265599997,5740.0,28020.0,544.0,9660.0,7488.0,2268.649845272438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3901.0,3657.0,25035.0,1.0,-5265.0,1.0,4200.0,28788.0,24588.0,74.0,0.0,86.1825,20131106,55,61,49,0.0,0.0,knyc-central park
20131107,30.64657534246575,1934.0413357671232,0.0,20131107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,6531.0,711.1179969460001,10838.0,30000.0,1993.0,3840.0,12884.0,2645.1593327131227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5821.0,3099.0,19881.0,1.0,-6819.0,1.0,4861.0,25080.0,20219.0,69.0,0.0,86.1825,20131107,54,64,44,0.13,0.0,knyc-central park
20131108,30.64931506849315,1934.0228289178085,0.0,20131108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3032.0,374.24600011129996,5374.0,27780.0,1166.0,3960.0,6201.0,2308.268829029108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10381.0,9656.0,28219.0,4.0,-11381.0,1.0,9060.0,32385.0,23325.0,91.0,0.0,86.1825,20131108,45,50,40,0.0,0.0,knyc-central park
20131109,30.65205479452055,1934.0043220684927,0.0,20131109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,10157.0,803.9150094539999,13391.0,21300.0,1320.0,6720.0,17839.0,2737.919331522493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131109,44,50,38,0.0,0.0,knyc-central park
20131110,30.65479452054794,1933.9858152191778,0.0,20131110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,720.0,60.4280009717,986.0,30120.0,118.0,8280.0,1288.0,1994.413816190878,0.0,0.0,24899.0,5652.0,31728.0,0.0,23328.0,1.0,2340.0,6900.0,4560.0,17.0,0.0,0.0,0.0,-1561.0,5605.0,22942.0,2.0,-3158.0,1.0,7140.0,20880.0,13740.0,62.0,0.0,86.1825,20131110,53,61,44,0.001,0.0,knyc-central park
20131111,30.65753424657534,1933.967308369863,0.0,20131111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4908.0,423.847001359,7071.0,22980.0,889.0,3960.0,9086.0,2357.814309728863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,4338.0,27697.0,3.0,-503.0,1.0,9540.0,24005.0,14465.0,74.0,0.0,86.1825,20131111,48,53,43,0.0,0.0,knyc-central park
20131112,30.660273972602734,1933.9488015205482,0.0,20131112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4920.0,419.697001755,7068.0,28860.0,1009.0,11880.0,9093.0,2353.645803275548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1561.0,5497.0,23232.0,3.0,-4368.0,1.0,5940.0,22620.0,16680.0,64.0,0.0,86.1825,20131112,42,52,31,0.03,0.001,knyc-central park
20131113,30.663013698630138,1933.9302946712326,0.0,20131113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.9302946712326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199.0,3134.0,28200.0,2.0,3496.0,1.0,9374.0,23054.0,13680.0,72.0,0.0,86.1825,20131113,34,39,29,0.0,0.0,knyc-central park
20131114,30.66575342465753,1933.9117878219174,0.0,20131114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3632.0,334.156000733,5417.0,28020.0,566.0,10320.0,6862.0,2268.067788554918,0.0,0.0,80174.0,4246.0,84300.0,0.0,80174.0,1.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,2219.0,4711.0,28800.0,2.0,-43.0,1.0,6360.0,25812.0,19452.0,70.0,0.0,86.1825,20131114,43,52,33,0.0,0.0,knyc-central park
20131115,30.668493150684927,1933.893280972603,0.0,20131115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5572.0,732.2860044989,10134.0,27120.0,2351.0,2940.0,11474.0,2666.179285471503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131115,51,57,44,0.0,0.0,knyc-central park
20131116,30.671232876712327,1933.874774123288,0.0,20131116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5266.0,626.911007226,9035.0,26820.0,2034.0,4260.0,10516.0,2560.7857813492874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131116,53,60,45,0.05,0.0,knyc-central park
20131117,30.67397260273973,1933.856267273973,0.0,20131117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,1904.0,158.803000748,2636.0,0.0,680.0,0.0,3445.0,2092.659268021973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131117,56,60,51,0.03,0.0,knyc-central park
20131118,30.676712328767124,1933.8377604246573,0.0,20131118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,988.0,87.85300010440001,1452.0,6300.0,559.0,1440.0,1849.0,2021.6907605290576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131118,58,65,51,0.22,0.0,knyc-central park
20131119,30.67945205479452,1933.8192535753424,0.0,20131119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,1232.0,107.14000031399999,1843.0,4140.0,573.0,2700.0,2323.0,2040.9592538893426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131119,44,51,36,0.0,0.0,knyc-central park
20131203,30.717808219178075,1933.5601576849317,0.0,20131203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3051.0,263.835000455,4463.0,29340.0,476.0,6060.0,5702.0,2197.3951581399315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131203,46,53,38,0.0,0.0,knyc-central park
20131204,30.720547945205478,1933.5416508356166,0.0,20131204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3774.0,329.37600252,5472.0,29160.0,849.0,9060.0,7003.0,2262.9176533556165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.0,10687.0,29700.0,3.0,-4040.0,1.0,6849.0,25573.0,18724.0,70.0,0.0,86.1825,20131204,47,52,41,0.0,0.0,knyc-central park
20131205,30.723287671232878,1933.5231439863012,0.0,20131205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3939.0,333.688003182,5512.0,30300.0,1107.0,12720.0,7170.0,2267.211147168301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13139.0,7821.0,36900.0,3.0,11147.0,1.0,9712.0,22612.0,12900.0,66.0,0.0,86.1825,20131205,54,60,48,0.01,0.0,knyc-central park
20131206,30.726027397260275,1933.5046371369865,0.0,20131206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,1404.0,128.437001094,2082.0,28560.0,173.0,6960.0,2651.0,2061.9416382309864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2341.0,4822.0,29400.0,2.0,-3661.0,1.0,12001.0,30399.0,18398.0,96.0,0.0,86.1825,20131206,50,62,37,0.73,0.0,knyc-central park
20131207,30.728767123287675,1933.4861302876711,0.0,20131207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4983.0,675.505001247,9538.0,23820.0,2864.0,2940.0,10567.0,2608.9911315346712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6119.0,2453.0,29400.0,1.0,4558.0,1.0,8460.0,22569.0,14109.0,66.0,0.0,86.1825,20131207,37,41,32,0.14,0.001,knyc-central park
20131208,30.73150684931507,1933.467623438356,0.0,20131208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,8060.0,779.797005057,12604.0,28200.0,2900.0,7800.0,15782.0,2713.264628495356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131208,31,33,29,0.08,0.1,knyc-central park
20131209,30.734246575342464,1933.449116589041,0.0,20131209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,191.0,16.2730000615,274.0,32100.0,31.0,12480.0,353.0,1949.722116650541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5941.0,9463.0,29100.0,2.0,-9717.0,1.0,5280.0,33734.0,28454.0,87.0,0.0,86.1825,20131209,35,39,31,0.3,0.001,knyc-central park
20131210,30.736986301369864,1933.430609739726,0.0,20131210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4421.0,376.5880014,6442.0,28500.0,764.0,7440.0,8234.0,2310.018611139726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.0,5967.0,23400.0,2.0,-2692.0,1.0,6240.0,22405.0,16165.0,64.0,0.0,86.1825,20131210,34,37,30,0.23,1.4,knyc-central park
20131211,30.73972602739726,1933.412102890411,0.0,20131211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2312.0,224.1490013601,3617.0,29880.0,401.0,23940.0,4504.0,2157.5611042505107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,10376.0,28500.0,3.0,-5378.0,1.0,8041.0,26622.0,18581.0,76.0,0.0,86.1825,20131211,30,33,27,0.0,0.0,knyc-central park
20131212,30.742465753424653,1933.3935960410959,0.0,20131212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4606.0,426.455000013,6975.0,29460.0,1114.0,22620.0,8811.0,2359.848596054096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,5175.0,28800.0,1.0,1536.0,1.0,4860.0,23349.0,18489.0,62.0,0.0,86.1825,20131212,27,30,23,0.0,0.0,knyc-central park
20131213,30.745205479452054,1933.3750891917807,0.0,20131213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2688.0,224.757003039,3738.0,28680.0,1122.0,3960.0,4870.0,2158.132092230781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8159.0,5086.0,33900.0,2.0,6519.0,1.0,9155.0,22415.0,13260.0,69.0,0.0,86.1825,20131213,29,35,23,0.0,0.0,knyc-central park
20131214,30.74794520547945,1933.3565823424656,0.0,20131214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,828.0,71.5860002041,1184.0,30120.0,122.0,4620.0,1528.0,2004.9425825465655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131214,28,34,22,0.73,5.0,knyc-central park
